Date,Quantity,UnitPrice,ShippingAddress,ItemsInCart,TotalPrice,Feature_CartDensity,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponCode_SAVE10,CouponCode_WINTER15
2023-06-30,3.0,556.99,123 Main St,4.0,1670.97,1.3333333333333333,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2023-05-26,1.0,72.31,460 Main St,1.0,72.31,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2023-10-02,5.0,24.82,529 Main St,10.0,124.1,2.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2024-03-05,4.0,26.04,982 Main St,5.0,104.16,1.25,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
2024-10-04,1.0,657.07,800 Main St,4.0,657.07,4.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
2025-06-22,3.0,32.62,252 Main St,6.0,97.86,2.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2024-05-10,2.0,228.91,892 Main St,4.0,457.82,2.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
2024-11-06,3.0,274.75,783 Main St,3.0,824.25,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2025-05-31,4.0,634.05,282 Main St,6.0,2536.2,1.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
2024-07-24,5.0,543.16,788 Main St,6.0,2715.8,1.2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
2025-01-27,3.0,449.13,809 Main St,5.0,1347.39,1.6666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2024-06-16,5.0,389.62,623 Main St,7.0,1948.1,1.4,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2023-04-21,1.0,305.17,700 Main St,3.0,305.17,3.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
2023-06-02,3.0,445.12,339 Main St,8.0,1335.36,2.6666666666666665,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2024-12-19,2.0,230.36,154 Main St,4.0,460.72,2.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2024-03-08,1.0,96.81,807 Main St,3.0,96.81,3.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-03-07,5.0,460.14,252 Main St,10.0,2300.7,2.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
2024-10-17,3.0,601.6,984 Main St,7.0,1804.8,2.3333333333333335,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2024-02-08,3.0,184.47,834 Main St,4.0,553.41,1.3333333333333333,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2024-09-03,1.0,411.34,399 Main St,5.0,411.34,5.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
2024-07-16,1.0,532.89,764 Main St,2.0,532.89,2.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
2024-03-27,3.0,136.34,866 Main St,8.0,409.02,2.6666666666666665,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False
2023-10-22,5.0,476.01,146 Main St,7.0,2380.05,1.4,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
2024-11-02,5.0,236.38,128 Main St,7.0,1181.9,1.4,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
2023-06-16,3.0,396.0,269 Main St,4.0,1188.0,1.3333333333333333,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2024-01-16,5.0,341.96,747 Main St,6.0,1709.8,1.2,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2023-09-24,1.0,672.89,519 Main St,1.0,672.89,1.0,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True
2024-03-01,2.0,657.48,769 Main St,5.0,1314.96,2.5,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False
2023-08-06,3.0,498.68,879 Main St,4.0,1496.04,1.3333333333333333,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2023-03-26,5.0,558.63,861 Main St,8.0,2793.15,1.6,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2023-07-07,3.0,19.73,840 Main St,3.0,59.19,1.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
2023-06-23,5.0,248.84,140 Main St,10.0,1244.2,2.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2024-08-31,3.0,46.11,360 Main St,5.0,138.33,1.6666666666666667,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
2023-05-02,5.0,678.16,463 Main St,7.0,3330.4075,1.4,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
2024-04-10,5.0,601.72,921 Main St,5.0,3008.6,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
2024-04-25,2.0,259.32,117 Main St,2.0,518.64,1.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
2023-12-13,3.0,63.68,434 Main St,6.0,191.04,2.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2023-10-05,4.0,371.07,336 Main St,7.0,1484.28,1.75,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2024-09-29,4.0,306.35,784 Main St,7.0,1225.4,1.75,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
2023-10-15,4.0,578.27,547 Main St,9.0,2313.08,2.25,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
2023-01-20,1.0,529.19,391 Main St,5.0,529.19,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2024-02-27,2.0,587.49,647 Main St,6.0,1174.98,3.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False
2024-06-30,4.0,567.57,814 Main St,9.0,2270.28,2.25,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
2024-04-29,5.0,85.22,527 Main St,7.0,426.1,1.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-26,1.0,438.37,647 Main St,4.0,438.37,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2023-11-15,2.0,366.23,961 Main St,2.0,732.46,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2023-01-02,2.0,150.05,727 Main St,4.0,300.1,2.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023-10-27,4.0,498.51,804 Main St,4.0,1994.04,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
2025-04-24,3.0,339.39,667 Main St,7.0,1018.17,2.3333333333333335,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-01-18,2.0,575.83,182 Main St,3.0,1151.66,1.5,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
2023-12-23,2.0,642.98,153 Main St,7.0,1285.96,3.5,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2023-05-18,2.0,372.23,518 Main St,7.0,744.46,3.5,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
2024-11-12,3.0,646.34,429 Main St,5.0,1939.02,1.6666666666666667,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
2024-06-05,5.0,341.84,328 Main St,8.0,1709.2,1.6,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
2024-02-25,3.0,690.3,747 Main St,6.0,2070.9,2.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
2023-06-12,3.0,382.37,863 Main St,8.0,1147.11,2.6666666666666665,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True
2023-03-14,2.0,132.6,262 Main St,4.0,265.2,2.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2024-01-18,2.0,189.06,835 Main St,7.0,378.12,3.5,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
2023-12-24,4.0,87.79,532 Main St,6.0,351.16,1.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-04-18,2.0,46.36,670 Main St,4.0,92.72,2.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
2024-10-26,2.0,642.04,964 Main St,4.0,1284.08,2.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2024-10-19,2.0,651.57,933 Main St,7.0,1303.14,3.5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
2025-02-28,3.0,424.89,116 Main St,6.0,1274.67,2.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2023-01-28,3.0,438.89,985 Main St,3.0,1316.67,1.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2024-04-15,1.0,72.6,941 Main St,6.0,72.6,6.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2024-12-19,4.0,194.75,188 Main St,5.0,779.0,1.25,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2023-05-02,4.0,231.26,253 Main St,6.0,925.04,1.5,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
2024-08-31,4.0,327.12,788 Main St,4.0,1308.48,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03,1.0,466.42,172 Main St,5.0,466.42,5.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
2024-07-05,2.0,253.67,981 Main St,3.0,507.34,1.5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
2023-02-05,1.0,257.0,812 Main St,5.0,257.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2024-04-18,4.0,539.2,747 Main St,8.0,2156.8,2.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
2023-06-15,5.0,50.74,737 Main St,7.0,253.7,1.4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2023-05-09,2.0,624.16,984 Main St,2.0,1248.32,1.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
2023-02-21,2.0,372.92,131 Main St,7.0,745.84,3.5,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2024-01-09,4.0,358.75,860 Main St,9.0,1435.0,2.25,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2024-08-06,3.0,342.02,906 Main St,5.0,1026.06,1.6666666666666667,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2025-06-23,2.0,422.34,985 Main St,4.0,844.68,2.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-04-03,5.0,22.07,179 Main St,7.0,110.35,1.4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2024-11-24,3.0,163.13,457 Main St,5.0,489.39,1.6666666666666667,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
2023-02-02,3.0,360.66,304 Main St,5.0,1081.98,1.6666666666666667,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2023-08-27,3.0,463.39,694 Main St,3.0,1390.17,1.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
2024-01-30,1.0,155.27,548 Main St,6.0,155.27,6.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2023-07-23,3.0,509.42,449 Main St,5.0,1528.26,1.6666666666666667,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-18,4.0,652.48,887 Main St,5.0,2609.92,1.25,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2024-09-22,4.0,34.84,288 Main St,8.0,139.36,2.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-02-07,1.0,234.37,638 Main St,5.0,234.37,5.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2023-10-09,3.0,53.6,525 Main St,4.0,160.8,1.3333333333333333,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2023-09-13,1.0,332.09,408 Main St,5.0,332.09,5.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2024-03-06,4.0,593.22,154 Main St,8.0,2372.88,2.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2023-08-29,2.0,444.84,787 Main St,7.0,889.68,3.5,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False
2024-07-12,1.0,24.48,128 Main St,1.0,24.48,1.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
2024-11-24,3.0,239.08,396 Main St,8.0,717.24,2.6666666666666665,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2023-01-23,5.0,196.84,319 Main St,5.0,984.2,1.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
2025-03-12,1.0,176.58,674 Main St,4.0,176.58,4.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
2023-10-02,4.0,666.52,619 Main St,8.0,2666.08,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-11-23,5.0,101.3,553 Main St,7.0,506.5,1.4,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2023-07-02,4.0,151.2,965 Main St,9.0,604.8,2.25,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
2025-02-04,5.0,94.85,788 Main St,6.0,474.25,1.2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2023-01-04,2.0,388.22,169 Main St,2.0,776.44,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
2023-11-13,3.0,614.15,897 Main St,3.0,1842.45,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2024-09-25,2.0,92.91,555 Main St,3.0,185.82,1.5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
2024-06-23,3.0,92.22,115 Main St,5.0,276.66,1.6666666666666667,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-06-09,3.0,562.55,154 Main St,6.0,1687.65,2.0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2023-03-22,1.0,92.79,799 Main St,3.0,92.79,3.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023-06-03,4.0,30.27,819 Main St,9.0,121.08,2.25,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
2025-03-30,2.0,49.08,420 Main St,7.0,98.16,3.5,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
2025-03-02,5.0,228.09,969 Main St,9.0,1140.45,1.8,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
2024-11-01,4.0,650.04,989 Main St,6.0,2600.16,1.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2025-03-04,1.0,665.11,788 Main St,3.0,665.11,3.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2024-12-07,1.0,386.03,855 Main St,4.0,386.03,4.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
2024-07-22,5.0,21.54,113 Main St,10.0,107.7,2.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
2024-07-04,2.0,475.78,632 Main St,2.0,951.56,1.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
2024-01-09,2.0,68.4,993 Main St,7.0,136.8,3.5,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2025-06-21,4.0,532.49,638 Main St,6.0,2129.96,1.5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
2023-04-21,1.0,51.73,278 Main St,1.0,51.73,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
2024-07-26,3.0,653.63,281 Main St,7.0,1960.89,2.3333333333333335,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
2024-06-13,3.0,454.29,891 Main St,4.0,1362.87,1.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
2023-10-16,3.0,122.11,707 Main St,4.0,366.33,1.3333333333333333,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
2023-04-08,4.0,64.74,718 Main St,8.0,258.96,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2024-01-21,2.0,681.06,703 Main St,3.0,1362.12,1.5,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
2023-09-21,5.0,128.95,305 Main St,10.0,644.75,2.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2024-03-18,2.0,118.59,890 Main St,2.0,237.18,1.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-15,1.0,95.1,516 Main St,1.0,95.1,1.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
2023-12-09,3.0,54.95,385 Main St,8.0,164.85,2.6666666666666665,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
2024-10-18,3.0,136.97,326 Main St,4.0,410.91,1.3333333333333333,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2023-03-12,2.0,194.85,372 Main St,5.0,389.7,2.5,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2024-10-25,4.0,583.02,338 Main St,4.0,2332.08,1.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
2024-09-29,5.0,95.75,379 Main St,8.0,478.75,1.6,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
2024-07-29,4.0,325.76,827 Main St,8.0,1303.04,2.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2023-09-08,4.0,186.41,819 Main St,6.0,745.64,1.5,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2025-02-22,1.0,474.6,407 Main St,4.0,474.6,4.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
2024-06-07,5.0,584.46,308 Main St,8.0,2922.3,1.6,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-03-07,1.0,132.05,787 Main St,2.0,132.05,2.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
2023-12-04,4.0,494.84,694 Main St,8.0,1979.36,2.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-01-23,4.0,224.61,630 Main St,6.0,898.44,1.5,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
2024-06-28,4.0,44.07,359 Main St,6.0,176.28,1.5,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2024-02-09,5.0,418.53,696 Main St,6.0,2092.65,1.2,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
2024-01-03,4.0,532.87,972 Main St,9.0,2131.48,2.25,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-06-04,2.0,485.37,264 Main St,5.0,970.74,2.5,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2024-06-13,4.0,386.73,513 Main St,4.0,1546.92,1.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2024-07-20,2.0,377.47,433 Main St,7.0,754.94,3.5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
2025-01-23,5.0,332.64,945 Main St,10.0,1663.2,2.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
2024-11-30,3.0,699.93,726 Main St,7.0,2099.79,2.3333333333333335,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
2024-09-30,1.0,576.35,549 Main St,1.0,576.35,1.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
2024-06-12,2.0,461.37,200 Main St,5.0,922.74,2.5,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2023-03-02,4.0,111.3,364 Main St,7.0,445.2,1.75,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2025-02-24,3.0,661.89,551 Main St,6.0,1985.67,2.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
2025-03-12,2.0,259.58,940 Main St,7.0,519.16,3.5,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
2024-07-15,3.0,70.81,249 Main St,8.0,212.43,2.6666666666666665,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-13,1.0,518.39,997 Main St,4.0,518.39,4.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2023-01-14,4.0,145.41,637 Main St,7.0,581.64,1.75,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-01-24,2.0,599.86,455 Main St,7.0,1199.72,3.5,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
2024-10-03,4.0,429.37,299 Main St,8.0,1717.48,2.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
2024-04-24,2.0,241.49,864 Main St,7.0,482.98,3.5,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
2025-05-31,2.0,452.05,983 Main St,3.0,904.1,1.5,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
2023-06-13,3.0,336.71,658 Main St,4.0,1010.13,1.3333333333333333,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-06-27,1.0,283.69,202 Main St,6.0,283.69,6.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
2024-02-22,1.0,157.72,597 Main St,2.0,157.72,2.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2023-03-26,3.0,624.84,917 Main St,8.0,1874.52,2.6666666666666665,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2023-07-24,3.0,308.01,366 Main St,3.0,924.03,1.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-02-18,1.0,39.56,283 Main St,5.0,39.56,5.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2023-06-02,4.0,37.76,217 Main St,7.0,151.04,1.75,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2024-09-17,3.0,76.96,611 Main St,8.0,230.88,2.6666666666666665,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-04-06,1.0,569.96,533 Main St,4.0,569.96,4.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
2024-03-10,5.0,627.43,806 Main St,10.0,3137.15,2.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-10-06,2.0,534.91,281 Main St,5.0,1069.82,2.5,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
2023-01-22,2.0,278.88,494 Main St,3.0,557.76,1.5,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
2025-04-18,2.0,323.22,517 Main St,7.0,646.44,3.5,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
2023-09-04,5.0,653.46,165 Main St,9.0,3267.3,1.8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-07-06,4.0,678.55,568 Main St,5.0,2714.2,1.25,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-02-11,1.0,314.38,227 Main St,6.0,314.38,6.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
2024-06-12,3.0,692.44,272 Main St,8.0,2077.32,2.6666666666666665,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2024-07-28,1.0,604.87,461 Main St,4.0,604.87,4.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
2025-06-28,2.0,512.33,415 Main St,7.0,1024.66,3.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-04-15,3.0,20.54,257 Main St,3.0,61.62,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-03-04,2.0,625.22,569 Main St,5.0,1250.44,2.5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2023-08-21,1.0,21.19,482 Main St,5.0,21.19,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
2025-03-21,5.0,64.49,633 Main St,7.0,322.45,1.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2023-04-28,4.0,246.85,316 Main St,8.0,987.4,2.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
2023-12-01,3.0,588.74,751 Main St,8.0,1766.22,2.6666666666666665,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2024-03-31,4.0,184.48,661 Main St,4.0,737.92,1.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2024-01-10,5.0,524.26,934 Main St,5.0,2621.3,1.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
2024-08-11,2.0,493.63,167 Main St,6.0,987.26,3.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
2025-05-26,1.0,438.34,281 Main St,5.0,438.34,5.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
